phase_id,phase_percent,region,mask_sha256,source_ct_sha256,raw_volume_ml,HU170_subset_ml,HU190_subset_ml,HU210_subset_ml,fraction_below_170,median_hu
phase_08,40,LV,5ac2d70a46fe1d321718e471389ecfe46c69699e83df2238b5818990c00bb112,93ef048a81f50490f25b68a70a8ed2d2b1e098970dcda0868e782f36c3116075,61.78667599140756,42.12369433645239,38.66428482042629,35.0365192390285,0.31823983633121206,227.0
phase_08,40,RV,83d2b2d97247ff106af344f6ef8445c5a05b189a78949c145ec70531e5fbea89,93ef048a81f50490f25b68a70a8ed2d2b1e098970dcda0868e782f36c3116075,107.3899154530335,80.7980469614524,73.52349883446202,66.47267969799879,0.24761979166666667,244.0
phase_08,40,LA,06e1d2c582d2d771a41d8ff8917d124eab5dafba3870962bf4be833aee4d2d02,93ef048a81f50490f25b68a70a8ed2d2b1e098970dcda0868e782f36c3116075,90.20808830302445,89.79866425035976,88.89368048367743,86.86949244188301,0.004538662334682944,249.0
phase_08,40,RA,975a666e2c9da6e70963f7a3a82f6d205ef5f4fc0e6890c06d3dbced9328e863,93ef048a81f50490f25b68a70a8ed2d2b1e098970dcda0868e782f36c3116075,128.88803415278764,119.61055223810293,114.73326024461099,108.7910182562098,0.0719809404780503,290.0
phase_08,40,myo,83c5f4c9496f0980c798841bbabb73261f0e44e889639409aabdf154b1aaa3ce,93ef048a81f50490f25b68a70a8ed2d2b1e098970dcda0868e782f36c3116075,107.88044126476429,0.9212041184955531,0.29476294501952427,0.08557633887663607,0.9914608792131773,103.0
phase_09,45,LV,4c6d4a0a860e2391a8d9bbc3b36e0f92c694766ab15f55f06732dd2448962424,7007b2bcbb39bb77053d0f118ff042d5d5c22ed5d32fe30c1886c3f87d617ea8,67.05101913851148,45.74474804813436,41.42901582086558,37.39238550927942,0.31776207676073376,225.0
phase_09,45,RV,1871daf11e96c9e1f4f1a5de2a0680ce84a580eb34a14b3cbde7fb56bb3336ed,7007b2bcbb39bb77053d0f118ff042d5d5c22ed5d32fe30c1886c3f87d617ea8,107.76689880207175,82.35016683323452,75.11700856949166,67.72835865733244,0.2358491545304504,243.0
phase_09,45,LA,e18cb493dc9a9832c45f9663620a1d618eb9b99664dc8c03358e1965b3a47560,7007b2bcbb39bb77053d0f118ff042d5d5c22ed5d32fe30c1886c3f87d617ea8,90.1750882769217,89.6840031427146,88.704629486682,86.37225476043642,0.005445906886156976,248.0
phase_09,45,RA,3051d2f55f40f563588e8c6a9dc8f8f4218eabd6dc900e6b530ba21cfbca1811,7007b2bcbb39bb77053d0f118ff042d5d5c22ed5d32fe30c1886c3f87d617ea8,128.24033872521153,121.95075747901694,118.07017813832347,112.79688583159847,0.049045263828191105,292.0
phase_09,45,myo,e0b0ddc203c3fc5bbccc8e9fa5c9aee715a0a255e3fb1fcf68dc6ab039488686,7007b2bcbb39bb77053d0f118ff042d5d5c22ed5d32fe30c1886c3f87d617ea8,104.99601525439296,1.2573569267626006,0.3311189059801866,0.08277972649504665,0.9880247176646069,106.0
