point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,50,23.9662863221564,23.776058019558,0.10343660581541,1.48250323864954e-10,7.105427357601e-15,1.8088369
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,60,23.4400733920752,23.5411998509564,0.160380619227041,1.70890664310415e-10,7.105427357601e-15,3.4994218
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,70,18.3274571623908,18.1739110992336,0.193027523108984,1.58328340266525e-10,7.105427357601e-15,5.2327559
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,80,19.0619726357893,18.8219868904638,0.249987194556267,2.7185967787476e-10,7.105427357601e-15,6.7310154
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,90,16.4071652213404,16.0828579655282,0.296551290692721,2.60266229872799e-10,3.5527136788005e-15,8.2973185
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,110,15.3930301871516,15.1224136721585,0.390985408527059,4.59933205300313e-10,3.5527136788005e-15,9.8280948
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,120,14.3932450479586,13.9267990324359,0.454320285229083,2.56270209235365e-10,3.5527136788005e-15,11.2840176
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,130,13.2989355497117,12.8374916231924,0.469787496416667,3.80173861080341e-10,3.5527136788005e-15,12.8983271
g0_0,grid,variable_transverse,1.37741046831956,9.74127148952718,140,12.9700457470276,12.4674240637678,0.52313878540889,3.39101349335067e-10,0,14.5816488
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,50,23.9811299266594,23.8008010137714,0.0935413539683514,2.05347720156139e-10,1.4210854715202e-14,1.5806592
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,60,23.4630946916667,23.5795292489118,0.145115172871638,2.91905725605487e-10,7.105427357601e-15,3.1562697
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,70,18.3551649697195,18.2200580038862,0.174659422982446,3.09818261108616e-10,0,4.716052
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,80,19.0978608617383,18.8814838632376,0.226254347220372,4.00383183183264e-10,1.06581410364015e-14,6.2615286
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,90,16.4497421337022,16.15352041933,0.268449526611996,2.92082478030054e-10,1.06581410364015e-14,7.8724598
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,110,15.4491685673579,15.2156131746885,0.353980909694923,5.31298322889927e-10,5.32907051820075e-15,9.3801774
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,120,14.4584788513605,14.034906447063,0.411346306347164,5.13583462351197e-10,1.77635683940025e-15,10.9497216
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,130,13.366374099444,12.9494638103056,0.42514660271748,6.72388592865178e-10,1.77635683940025e-15,12.4952383
g0_1,grid,variable_transverse,1.37741046831956,11.3267323263268,140,13.045122171694,12.5924825883834,0.473164983588489,5.61208838725996e-10,7.105427357601e-15,14.0835736
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,50,23.9945297234924,23.8234547803909,0.0842912074782421,1.66965583013511e-10,3.5527136788005e-15,1.5897752
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,60,23.4838880923923,23.6146382748982,0.130837845288346,1.87859560602668e-10,3.5527136788005e-15,3.2432564
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,70,18.3801922949411,18.2623257341982,0.157483043585507,2.25254347867633e-10,1.4210854715202e-14,4.8431036
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,80,19.1302855749847,18.9359917983485,0.204059070277389,1.72682952905973e-10,0,6.4086219
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,90,16.4882179159576,16.2182635182437,0.242167589133727,2.86469289126943e-10,7.105427357601e-15,8.0211345
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,110,15.4999079375659,15.3009953465013,0.319389104403289,2.96620545232594e-10,1.77635683940025e-15,9.5728842
g0_2,grid,variable_transverse,1.37741046831956,13.1702381285837,120,14.5174436752453,14.1339405326616,0.371185972865269,5.28126270110484e-10,5.32907051820075e-15,11.2851925
