state,L_mm,rho1,rho2,branch_index,residual_ohm,within_literature_bounds
inhale,70,6.9655509851514603,4.7863009232263831,0,-2.1316282072803006e-13,False
inhale,70,6.9633889898831356,4.8417236758409938,0,-1.8474111129762605e-13,False
inhale,70,6.9612285270773056,4.8977881936844616,0,-2.1316282072803006e-13,False
inhale,70,6.9590697086002269,4.9545019080479031,0,-1.4210854715202004e-13,False
inhale,70,6.9569126442804654,5.011872336272722,0,-1.5631940186722204e-13,False
inhale,70,6.954757443530136,5.0699070827470445,0,-1.1368683772161603e-13,False
inhale,70,6.9526042154184715,5.1286138399136485,0,-9.9475983006414026e-14,False
inhale,70,6.9504530686712602,5.1880003892896118,0,-8.5265128291212022e-14,False
inhale,70,6.9483041116703337,5.2480746024977254,0,-9.9475983006414026e-14,False
inhale,70,6.9461574524531109,5.3088444423098844,0,-5.6843418860808015e-14,False
inhale,70,6.9440131987122022,5.3703179637025267,0,-2.8421709430404007e-14,False
inhale,70,6.9418714577950755,5.4325033149243334,0,-1.4210854715202004e-14,False
inhale,70,6.9397323367037558,5.4954087385762458,0,2.8421709430404007e-14,False
inhale,70,6.9375959420946192,5.5590425727040369,0,-1.4210854715202004e-14,False
inhale,70,6.9354623802782127,5.6234132519034912,0,-1.4210854715202004e-14,False
inhale,70,6.9333317572191291,5.6885293084384161,0,1.4210854715202004e-14,False
inhale,70,6.9312041785359524,5.7543993733715695,0,0,False
inhale,70,6.9290797495012546,5.8210321777087159,0,-1.4210854715202004e-14,False
inhale,70,6.92695857504164,5.8884365535558896,0,-1.4210854715202004e-14,False
inhale,70,6.9248407597378465,5.9566214352901063,0,-1.4210854715202004e-14,False
inhale,70,6.9227264078248965,6.0255958607435778,0,-1.4210854715202004e-14,False
inhale,70,6.9206156231923135,6.095368972401694,0,1.4210854715202004e-14,False
inhale,70,6.9185085093843792,6.1659500186148222,0,1.4210854715202004e-14,False
inhale,70,6.9164051696004449,6.2373483548241913,0,1.4210854715202004e-14,False
inhale,70,6.9143057066953055,6.3095734448019334,0,2.8421709430404007e-14,False
inhale,70,6.9122102231796116,6.382634861905486,0,1.4210854715202004e-14,False
inhale,70,6.910118821220343,6.4565422903465564,0,7.1054273576010019e-14,False
inhale,70,6.908031602641314,6.5313055264747231,0,5.6843418860808015e-14,False
inhale,70,6.9059486689237781,6.6069344800759611,0,7.1054273576010019e-14,False
inhale,70,6.9038701212070146,6.6834391756861455,0,2.8421709430404007e-14,False
inhale,70,6.9017960602890271,6.7608297539198192,0,8.5265128291212022e-14,False
inhale,70,6.8997265866272395,6.8391164728142924,0,8.5265128291212022e-14,False
inhale,70,6.8976618003392991,6.9183097091893657,0,1.2789769243681803e-13,False
inhale,70,6.8956018012038625,6.9984199600227344,0,1.4210854715202004e-13,False
inhale,70,6.8935466886614947,7.0794578438413804,0,1.5631940186722204e-13,False
inhale,70,6.8914965618155604,7.1614341021290198,0,1.8474111129762605e-13,False
inhale,70,6.8894515194332104,7.2443596007499025,0,2.4158453015843406e-13,False
inhale,70,6.8874116599463724,7.3282453313890406,0,2.7000623958883807e-13,False
inhale,70,6.8853770814527877,7.4131024130091774,0,-2.5579538487363607e-13,False
inhale,70,6.8833478817172766,7.4989420933245583,0,-1.9895196601282805e-13,False
inhale,70,6.8813241533818914,7.5857757502918401,0,-2.7000623958883807e-13,False
inhale,70,6.8793059696035046,7.6736148936181898,0,-2.5579538487363607e-13,False
inhale,70,6.8772933984418865,7.7624711662869199,0,-2.4158453015843406e-13,False
inhale,70,6.8752865076541392,7.8523563461007182,0,-2.2737367544323206e-13,False
inhale,70,6.8732853646962955,7.9432823472428176,0,-1.8474111129762605e-13,False
inhale,70,6.8712900367249894,8.0352612218561728,0,-1.8474111129762605e-13,False
inhale,70,6.869300590599126,8.1283051616409949,0,-1.5631940186722204e-13,False
inhale,70,6.8673170928816161,8.2224264994707124,0,-1.2789769243681803e-13,False
inhale,70,6.8653396098410919,8.317637711026709,0,-1.2789769243681803e-13,False
inhale,70,6.8633682074537132,8.4139514164519511,0,-1.5631940186722204e-13,False
inhale,70,6.8614029514049637,8.5113803820237628,0,-7.1054273576010019e-14,False
inhale,70,6.8594439070914621,8.6099375218460068,0,-5.6843418860808015e-14,False
inhale,70,6.8574911396228515,8.709635899560805,0,-9.9475983006414026e-14,False
inhale,70,6.8555447138236953,8.8104887300801416,0,-1.4210854715202004e-14,False
inhale,70,6.8536046942353499,8.9125093813374541,0,-2.8421709430404007e-14,False
inhale,70,6.8516711451179733,9.0157113760595706,0,-2.8421709430404007e-14,False
inhale,70,6.8497441304524527,9.1201083935590965,0,0,False
inhale,70,6.8478237139424163,9.2257142715476341,0,-1.4210854715202004e-14,False
inhale,70,6.8459099590162822,9.3325430079699103,0,1.4210854715202004e-14,False
inhale,70,6.8440029288292656,9.4406087628592363,0,0,False
inhale,70,6.8421026862655134,9.5499258602143584,0,1.4210854715202004e-14,False
inhale,70,6.8402092939401546,9.6605087898981363,0,-2.8421709430404007e-14,False
inhale,70,6.8383228142014811,9.7723722095581067,0,-4.2632564145606011e-14,True
inhale,70,6.8364433091330588,9.885530946569391,0,0,True
inhale,70,6.8345708405559238,10,0,-1.4210854715202004e-14,True
inhale,70,6.8327054700307972,10.115794542598982,0,5.6843418860808015e-14,True
inhale,70,6.8308472588602864,10.232929922807546,0,-2.8421709430404007e-14,True
inhale,70,6.8289962680911644,10.351421666793442,0,0,True
inhale,70,6.8271525585166248,10.471285480508996,0,1.4210854715202004e-14,True
inhale,70,6.8253161906785724,10.592537251772887,0,-2.8421709430404007e-14,True
inhale,70,6.8234872248699672,10.715193052376071,0,4.2632564145606011e-14,True
inhale,70,6.8216657211371432,10.839269140212039,0,1.4210854715202004e-14,True
inhale,70,6.8198517392821802,10.964781961431852,0,1.4210854715202004e-14,True
inhale,70,6.8180453388652973,11.091748152624008,0,4.2632564145606011e-14,True
inhale,70,6.816246579207248,11.220184543019629,0,2.8421709430404007e-14,True
inhale,70,6.8144555193917498,11.350108156723154,0,1.4210854715202004e-14,True
inhale,70,6.8126722182679442,11.481536214968829,0,8.5265128291212022e-14,True
inhale,70,6.8108967336646815,11.614486138403427,0,8.5265128291212022e-14,True
inhale,70,6.8091291050660496,11.748975549395292,0,9.9475983006414026e-14,True
inhale,70,6.8073693536675597,11.88502227437019,0,1.1368683772161603e-13,True
inhale,70,6.8056174997406798,12.022644346174131,0,9.9475983006414026e-14,True
inhale,70,6.8038735634233456,12.161860006463678,0,1.7053025658242404e-13,True
inhale,70,6.8021375647217788,12.302687708123811,0,1.9895196601282805e-13,True
inhale,70,6.8004095235123696,12.445146117713856,0,2.1316282072803006e-13,True
inhale,70,6.7986894595435361,12.589254117941675,0,2.2737367544323206e-13,True
inhale,70,6.7969773924375474,12.735030810166617,0,2.2737367544323206e-13,True
inhale,70,6.7952733416923987,12.882495516931336,0,2.8421709430404007e-13,True
inhale,70,6.7935773266836179,13.031667784523,0,-2.2737367544323206e-13,True
inhale,70,6.7918893666662807,13.182567385564074,0,-2.8421709430404007e-13,True
inhale,70,6.7902094807766273,13.33521432163324,0,-2.7000623958883807e-13,True
inhale,70,6.7885376880340571,13.489628825916533,0,-2.1316282072803006e-13,True
inhale,70,6.786874007342945,13.645831365889252,0,-1.9895196601282805e-13,True
inhale,70,6.7852184574945102,13.803842646028853,0,-2.2737367544323206e-13,True
inhale,70,6.7835710571686398,13.963683610559377,0,-2.1316282072803006e-13,True
inhale,70,6.7819318249357474,14.12537544622754,0,-1.8474111129762605e-13,True
inhale,70,6.780300779258627,14.288939585111036,0,-1.7053025658242404e-13,True
inhale,70,6.7786779384942868,14.454397707459281,0,-1.7053025658242404e-13,True
inhale,70,6.7770633208958033,14.621771744567184,0,-1.8474111129762605e-13,True
inhale,70,6.775456944614171,14.791083881682072,0,-9.9475983006414026e-14,True
inhale,70,6.7738588277001215,14.962356560944343,0,-1.1368683772161603e-13,True
inhale,70,6.7722689881059992,15.135612484362087,0,-7.1054273576010019e-14,True
inhale,70,6.7706874436875815,15.310874616820303,0,-8.5265128291212022e-14,True
inhale,70,6.7691142122059293,15.488166189124811,0,-7.1054273576010019e-14,True
inhale,70,6.7675493113292093,15.667510701081484,0,-5.6843418860808015e-14,True
inhale,70,6.7659927586345603,15.848931924611142,0,-4.2632564145606011e-14,True
inhale,70,6.7644445716099026,16.032453906900418,0,-2.8421709430404007e-14,True
inhale,70,6.7629047676557938,16.218100973589298,0,-2.8421709430404007e-14,True
inhale,70,6.7613733640872526,16.405897731995388,0,1.4210854715202004e-14,True
inhale,70,6.7598503781355879,16.595869074375614,0,0,True
inhale,70,6.7583358269502467,16.788040181225607,0,-1.4210854715202004e-14,True
inhale,70,6.7568297276006337,16.982436524617444,0,-1.4210854715202004e-14,True
inhale,70,6.7553320970779369,17.179083871575877,0,-4.2632564145606011e-14,True
inhale,70,6.7538429522969734,17.378008287493763,0,-1.4210854715202004e-14,True
inhale,70,6.7523623100979897,17.579236139586932,0,-1.4210854715202004e-14,True
inhale,70,6.7508901872485181,17.782794100389228,0,2.8421709430404007e-14,True
inhale,70,6.7494265951657564,17.988709151287875,0,-2.8421709430404007e-14,True
inhale,70,6.7479715241096434,18.197008586099845,0,-1.4210854715202004e-14,True
inhale,70,6.7465249590738745,18.407720014689563,0,1.4210854715202004e-14,True
inhale,70,6.7450868850733761,18.620871366628677,0,0,True
inhale,70,6.7436572871449609,18.836490894898002,0,0,True
inhale,70,6.7422361503479324,19.054607179632484,0,-1.4210854715202004e-14,True
inhale,70,6.7408234597647159,19.275249131909366,0,0,True
inhale,70,6.7394192005014695,19.498445997580454,0,1.4210854715202004e-14,True
inhale,70,6.7380233576887001,19.724227361148536,0,2.8421709430404007e-14,True
inhale,70,6.7366359164818617,19.952623149688808,0,1.4210854715202004e-14,True
inhale,70,6.7352568620619548,20.183663636815616,0,-2.8421709430404007e-14,True
inhale,70,6.7338861796361291,20.417379446695296,0,1.4210854715202004e-14,True
inhale,70,6.7325238544382415,20.65380155810529,0,5.6843418860808015e-14,True
inhale,70,6.7311698717294632,20.892961308540386,0,1.4210854715202004e-14,True
inhale,70,6.7298242167988578,21.134890398366476,0,0,True
inhale,70,6.7284868749639335,21.379620895022324,0,1.4210854715202004e-14,True
inhale,70,6.7271578315712164,21.627185237270201,0,4.2632564145606011e-14,True
inhale,70,6.7258370719968061,21.87761623949552,0,2.8421709430404007e-14,True
inhale,70,6.724524581646941,22.130947096056389,0,8.5265128291212022e-14,True
inhale,70,6.7232203459585325,22.387211385683401,0,7.1054273576010019e-14,True
inhale,70,6.7219243503997266,22.646443075930595,0,8.5265128291212022e-14,True
inhale,70,6.72063658047042,22.908676527677724,0,7.1054273576010019e-14,True
inhale,70,6.7193570217028196,23.173946499684796,0,1.4210854715202004e-13,True
inhale,70,6.7180856596619458,23.442288153199225,0,1.1368683772161603e-13,True
inhale,70,6.716822479946182,23.713737056616552,0,1.1368683772161603e-13,True
inhale,70,6.7155674681877731,23.9883291901949,0,1.2789769243681803e-13,True
inhale,70,6.7143206100533552,24.266100950824168,0,1.4210854715202004e-13,False
inhale,70,6.7130818912444559,24.547089156850312,0,1.8474111129762605e-13,False
inhale,70,6.7118512974980025,24.831331052955704,0,2.2737367544323206e-13,False
inhale,70,6.7106288145868218,25.118864315095795,0,2.2737367544323206e-13,False
inhale,70,6.7094144283201498,25.409727055493065,0,2.4158453015843406e-13,False
inhale,70,6.7082081245440968,25.703957827688647,0,2.5579538487363607e-13,False
inhale,70,6.7070098891421575,26.001595631652723,0,1.8474111129762605e-13,False
inhale,70,6.7058197080356949,26.302679918953814,0,2.4158453015843406e-13,False
inhale,70,6.7046375671843625,26.607250597988113,0,-2.4158453015843406e-13,False
inhale,70,6.7034634525867451,26.915348039269166,0,-2.7000623958883807e-13,False
inhale,70,6.7022973502806069,27.227013080779127,0,-2.4158453015843406e-13,False
inhale,70,6.7011392459467203,27.542287033381662,0,-2.4158453015843406e-13,False
inhale,70,6.6999891161876937,27.861211686297693,0,-2.9842794901924208e-13,False
inhale,70,6.6988469285597256,28.183829312644551,0,-2.5579538487363607e-13,False
inhale,70,6.6977126503147275,28.510182675039097,0,-2.2737367544323206e-13,False
inhale,70,6.6965862487969474,28.840315031266059,0,-2.4158453015843406e-13,False
inhale,70,6.6954676914425395,29.174270140011661,0,-2.2737367544323206e-13,False
inhale,70,6.694356945779119,29.512092266663871,0,-1.8474111129762605e-13,False
inhale,70,6.6932539794253323,29.853826189179603,0,-2.1316282072803006e-13,False
inhale,70,6.6921587600904342,30.199517204020161,0,-1.8474111129762605e-13,False
inhale,70,6.6910712555738288,30.549211132155122,0,-2.1316282072803006e-13,False
inhale,70,6.6899914337646686,30.902954325135919,0,-1.8474111129762605e-13,False
inhale,70,6.6889192626413969,31.260793671239558,0,-1.5631940186722204e-13,False
inhale,70,6.6878547102713357,31.622776601683793,0,-1.4210854715202004e-13,False
inhale,70,6.6867977448102449,31.988951096913972,0,-1.2789769243681803e-13,False
inhale,70,6.6857483345018949,32.359365692962847,0,-1.1368683772161603e-13,False
inhale,70,6.6847064476776366,32.734069487883829,0,-1.2789769243681803e-13,False
inhale,70,6.6836720527559876,33.113112148259113,0,-1.1368683772161603e-13,False
inhale,70,6.6826451182421769,33.496543915782759,0,-9.9475983006414026e-14,False
inhale,70,6.6816256127277418,33.884415613920275,0,-7.1054273576010019e-14,False
inhale,70,6.680613504890097,34.276778654645049,0,-1.2789769243681803e-13,False
inhale,70,6.6796087634921086,34.673685045253166,0,-1.1368683772161603e-13,False
inhale,70,6.6786113573816648,35.075187395256798,0,-8.5265128291212022e-14,False
inhale,70,6.6776212554912506,35.481338923357569,0,-4.2632564145606011e-14,False
inhale,70,6.6766384268375427,35.892193464500536,0,-7.1054273576010019e-14,False
inhale,70,6.6756628405209719,36.307805477010142,0,-5.6843418860808015e-14,False
inhale,70,6.6746944657253042,36.72823004980846,0,-5.6843418860808015e-14,False
inhale,70,6.6737332717172277,37.153522909717239,0,-1.4210854715202004e-14,False
inhale,70,6.6727792278459193,37.583740428844429,0,-2.8421709430404007e-14,False
inhale,70,6.671832303542649,38.018939632056124,0,-4.2632564145606011e-14,False
inhale,70,6.6708924683203419,38.459178204535355,0,-1.4210854715202004e-14,False
inhale,70,6.6699596917731654,38.904514499428046,0,-1.4210854715202004e-14,False
inhale,70,6.6690339435761246,39.355007545577763,0,-4.2632564145606011e-14,False
inhale,70,6.6681151934846348,39.810717055349734,0,-1.4210854715202004e-14,False
inhale,70,6.6672034113341185,40.271703432545905,0,-1.4210854715202004e-14,False
inhale,70,6.6662985670395756,40.738027780411258,0,0,False
inhale,70,6.6654006305951876,41.209751909733043,0,-2.8421709430404007e-14,False
inhale,70,6.6645095720739072,41.686938347033553,0,0,False
inhale,70,6.6636253616270347,42.169650342858226,0,-2.8421709430404007e-14,False
inhale,70,6.6627479681588575,42.657951880159253,0,2.8421709430404007e-14,False
inhale,70,6.6618773553593051,43.151907682776546,0,1.4210854715202004e-14,False
inhale,70,6.6610134856920711,43.651583224016612,0,2.8421709430404007e-14,False
inhale,70,6.6601563217206792,44.157044735331255,0,-1.4210854715202004e-14,False
inhale,70,6.6593058261076425,44.668359215096302,0,1.4210854715202004e-14,False
inhale,70,6.6584619616135798,45.185594437492263,0,0,False
inhale,70,6.6576246910963643,45.708818961487516,0,-4.2632564145606011e-14,False
inhale,70,6.6567939775102767,46.238102139926035,0,0,False
inhale,70,6.6559697839051601,46.77351412871981,0,1.4210854715202004e-14,False
inhale,70,6.6551520734255698,47.315125896148075,0,-1.4210854715202004e-14,False
inhale,70,6.6543408093099563,47.863009232263849,0,1.4210854715202004e-14,False
inhale,70,6.6535359548898159,48.417236758409942,0,-2.8421709430404007e-14,False
inhale,70,6.6527374735888953,48.977881936844611,0,1.4210854715202004e-14,False
inhale,70,6.651945328922344,49.545019080479001,0,0,False
inhale,70,6.6511594844959268,50.118723362727252,0,-4.2632564145606011e-14,False
inhale,70,6.6503799040052076,50.699070827470443,0,0,False
inhale,70,6.6496065512347453,51.286138399136483,0,1.4210854715202004e-14,False
inhale,70,6.6488393900573053,51.880003892896092,0,1.4210854715202004e-14,False
inhale,70,6.6480783844330649,52.480746024977286,0,1.4210854715202004e-14,False
inhale,70,6.6473234984088405,53.088444423098849,0,2.8421709430404007e-14,False
inhale,70,6.6465746961172822,53.703179637025272,0,4.2632564145606011e-14,False
inhale,70,6.6458319417761365,54.325033149243303,0,4.2632564145606011e-14,False
inhale,70,6.6450951996874403,54.954087385762485,0,-1.4210854715202004e-14,False
inhale,70,6.6443644342367811,55.590425727040369,0,0,False
inhale,70,6.6436396098925377,56.234132519034908,0,0,False
inhale,70,6.6429206912051137,56.885293084384131,0,1.4210854715202004e-14,False
inhale,70,6.6422076428061994,57.543993733715723,0,0,False
inhale,70,6.6415004294080253,58.210321777087159,0,4.2632564145606011e-14,False
inhale,70,6.6407990158026262,58.884365535558899,0,5.6843418860808015e-14,False
inhale,70,6.640103366861104,59.566214352901035,0,4.2632564145606011e-14,False
inhale,70,6.639413447532907,60.255958607435808,0,1.4210854715202004e-14,False
inhale,70,6.6387292228450994,60.95368972401694,0,0,False
inhale,70,6.6380506579016467,61.659500186148222,0,5.6843418860808015e-14,False
inhale,70,6.6373777178826927,62.373483548241914,0,4.2632564145606011e-14,False
inhale,70,6.6367103680438699,63.095734448019364,0,2.8421709430404007e-14,False
inhale,70,6.6360485737155797,63.82634861905489,0,7.1054273576010019e-14,False
inhale,70,6.6353923003022963,64.56542290346556,0,4.2632564145606011e-14,False
inhale,70,6.6347415132818766,65.313055264747234,0,4.2632564145606011e-14,False
inhale,70,6.63409617820487,66.06934480075958,0,7.1054273576010019e-14,False
inhale,70,6.6334562606938281,66.834391756861493,0,9.9475983006414026e-14,False
inhale,70,6.632821726442625,67.60829753919819,0,8.5265128291212022e-14,False
inhale,70,6.6321925412157894,68.391164728142925,0,1.1368683772161603e-13,False
inhale,70,6.6315686708478205,69.183097091893629,0,5.6843418860808015e-14,False
inhale,70,6.6309500812425428,69.984199600227385,0,1.1368683772161603e-13,False
inhale,70,6.6303367383724119,70.794578438413808,0,1.1368683772161603e-13,False
inhale,70,6.6297286082778841,71.614341021290201,0,1.1368683772161603e-13,False
inhale,70,6.6291256570667558,72.443596007498982,0,1.8474111129762605e-13,False
inhale,70,6.6285278509135015,73.282453313890443,0,1.2789769243681803e-13,False
inhale,70,6.6279351560586566,74.131024130091774,0,1.5631940186722204e-13,False
inhale,70,6.6273475388081442,74.989420933245583,0,1.8474111129762605e-13,False
inhale,70,6.626764965532665,75.857757502918361,0,1.8474111129762605e-13,False
inhale,70,6.6261874026670542,76.736148936181934,0,1.8474111129762605e-13,False
inhale,70,6.6256148167096622,77.624711662869203,0,1.8474111129762605e-13,False
inhale,70,6.6250471742217201,78.523563461007186,0,2.1316282072803006e-13,False
inhale,70,6.6244844418267306,79.43282347242814,0,1.8474111129762605e-13,False
inhale,70,6.6239265862098531,80.352612218561774,0,2.1316282072803006e-13,False
inhale,70,6.6233735741172817,81.283051616409949,0,1.9895196601282805e-13,False
inhale,70,6.6228253723556589,82.224264994707127,0,2.2737367544323206e-13,False
inhale,70,6.622281947791457,83.176377110267083,0,2.2737367544323206e-13,False
inhale,70,6.6217432673503884,84.139514164519554,0,2.2737367544323206e-13,False
inhale,70,6.621209298016808,85.113803820237678,0,2.4158453015843406e-13,False
inhale,70,6.6206800068331271,86.099375218460082,0,1.9895196601282805e-13,False
inhale,70,6.6201553608992239,87.096358995608057,0,2.7000623958883807e-13,False
inhale,70,6.6196353273718618,88.10488730080138,0,2.8421709430404007e-13,False
inhale,70,6.6191198734641157,89.12509381337459,0,2.9842794901924208e-13,False
inhale,70,6.6186089664447962,90.157113760595706,0,2.7000623958883807e-13,False
inhale,70,6.6181025736378807,91.201083935590972,0,2.9842794901924208e-13,False
inhale,70,6.6176006624219355,92.257142715476292,0,2.7000623958883807e-13,False
inhale,70,6.6171032002295407,93.325430079699146,0,-2.5579538487363607e-13,False
inhale,70,6.6166101545468647,94.40608762859236,0,-2.7000623958883807e-13,False
inhale,70,6.6161214929128827,95.499258602143584,0,-2.5579538487363607e-13,False
inhale,70,6.6156371829189844,96.60508789898131,0,-3.1263880373444408e-13,False
inhale,70,6.6151571922083896,97.72372209558111,0,-2.8421709430404007e-13,False
inhale,70,6.6146814884755942,98.855309465693907,0,-2.9842794901924208e-13,False
inhale,70,6.6142100394658474,100,0,-2.9842794901924208e-13,False
inhale,80,6.9074292595242754,0.10000000000000001,0,4.2632564145606011e-14,False
inhale,80,6.9070971856244521,0.10115794542598985,0,5.6843418860808015e-14,False
inhale,80,6.9067619090407941,0.10232929922807542,0,2.8421709430404007e-14,False
inhale,80,6.9064233870987053,0.10351421666793438,0,5.6843418860808015e-14,False
inhale,80,6.9060815771304069,0.10471285480508996,0,8.5265128291212022e-14,False
inhale,80,6.9057364364750802,0.10592537251772889,0,5.6843418860808015e-14,False
inhale,80,6.9053879224790293,0.10715193052376065,0,5.6843418860808015e-14,False
inhale,80,6.9050359924958045,0.10839269140212036,0,0,False
inhale,80,6.9046806038863888,0.10964781961431851,0,5.6843418860808015e-14,False
inhale,80,6.9043217140193054,0.11091748152624012,0,8.5265128291212022e-14,False
inhale,80,6.9039592802708123,0.11220184543019636,0,7.1054273576010019e-14,False
inhale,80,6.9035932600250538,0.11350108156723152,0,9.9475983006414026e-14,False
inhale,80,6.9032236106742149,0.11481536214968829,0,4.2632564145606011e-14,False
inhale,80,6.9028502896187041,0.11614486138403426,0,8.5265128291212022e-14,False
inhale,80,6.9024732542673126,0.11748975549395298,0,1.4210854715202004e-13,False
inhale,80,6.9020924620373805,0.11885022274370183,0,7.1054273576010019e-14,False
inhale,80,6.9017078703549917,0.12022644346174129,0,7.1054273576010019e-14,False
inhale,80,6.9013194366551476,0.12161860006463679,0,7.1054273576010019e-14,False
inhale,80,6.9009271183819365,0.12302687708123815,0,7.1054273576010019e-14,False
inhale,80,6.9005308729887354,0.1244514611771385,0,1.1368683772161603e-13,False
inhale,80,6.900130657938381,0.12589254117941673,0,1.1368683772161603e-13,False
inhale,80,6.8997264307033879,0.12735030810166617,0,1.2789769243681803e-13,False
inhale,80,6.899318148766115,0.12882495516931339,0,9.9475983006414026e-14,False
inhale,80,6.8989057696189864,0.13031667784522993,0,1.1368683772161603e-13,False
inhale,80,6.8984892507646745,0.1318256738556407,0,1.1368683772161603e-13,False
inhale,80,6.8980685497163252,0.1333521432163324,0,1.4210854715202004e-13,False
inhale,80,6.8976436239977312,0.13489628825916536,0,1.7053025658242404e-13,False
inhale,80,6.897214431143583,0.13645831365889247,0,1.4210854715202004e-13,False
inhale,80,6.8967809286996546,0.13803842646028849,0,1.7053025658242404e-13,False
inhale,80,6.8963430742230321,0.13963683610559377,0,1.4210854715202004e-13,False
inhale,80,6.8959008252823324,0.14125375446227545,0,1.2789769243681803e-13,False
inhale,80,6.8954541394579199,0.1428893958511103,0,1.5631940186722204e-13,False
inhale,80,6.8950029743421393,0.14454397707459277,0,1.8474111129762605e-13,False
inhale,80,6.8945472875395417,0.14621771744567183,0,1.9895196601282805e-13,False
inhale,80,6.8940870366671154,0.14791083881682077,0,1.9895196601282805e-13,False
inhale,80,6.8936221793545363,0.14962356560944334,0,1.8474111129762605e-13,False
inhale,80,6.8931526732443782,0.15135612484362079,0,1.7053025658242404e-13,False
inhale,80,6.8926784759923869,0.15310874616820302,0,2.2737367544323206e-13,False
inhale,80,6.8921995452676903,0.15488166189124811,0,2.1316282072803006e-13,False
inhale,80,6.8917158387530852,0.15667510701081494,0,1.8474111129762605e-13,False
inhale,80,6.8912273141452554,0.15848931924611134,0,2.1316282072803006e-13,False
inhale,80,6.8907339291550453,0.16032453906900418,0,2.1316282072803006e-13,False
inhale,80,6.8902356415077124,0.16218100973589297,0,2.4158453015843406e-13,False
inhale,80,6.8897324089431864,0.16405897731995392,0,2.7000623958883807e-13,False
inhale,80,6.889224189216332,0.16595869074375605,0,2.4158453015843406e-13,False
inhale,80,6.8887109400972211,0.16788040181225602,0,2.7000623958883807e-13,False
inhale,80,6.8881926193714014,0.16982436524617442,0,2.7000623958883807e-13,False
inhale,80,6.8876691848401661,0.17179083871575881,0,2.4158453015843406e-13,False
inhale,80,6.8871405943208375,0.17378008287493754,0,2.9842794901924208e-13,False
inhale,80,6.8866068056470366,0.17579236139586926,0,2.7000623958883807e-13,False
inhale,80,6.8860677766689742,0.17782794100389229,0,2.8421709430404007e-13,False
inhale,80,6.8855234652536925,0.17988709151287879,0,-2.5579538487363607e-13,False
inhale,80,6.8849738292855323,0.18197008586099836,0,-3.1263880373444408e-13,False
inhale,80,6.8844188266661535,0.18407720014689558,0,-2.9842794901924208e-13,False
inhale,80,6.8838584153150091,0.18620871366628675,0,-2.9842794901924208e-13,False
inhale,80,6.8832925531696096,0.18836490894898006,0,-3.1263880373444408e-13,False
inhale,80,6.8827211981858136,0.19054607179632474,0,-2.9842794901924208e-13,False
inhale,80,6.8821443083381393,0.19275249131909361,0,-2.7000623958883807e-13,False
inhale,80,6.8815618416200666,0.19498445997580455,0,-2.9842794901924208e-13,False
inhale,80,6.8809737560443622,0.19724227361148533,0,-2.7000623958883807e-13,False
inhale,80,6.8803800096433783,0.19952623149688797,0,-2.5579538487363607e-13,False
inhale,80,6.8797805604693822,0.20183663636815607,0,-2.8421709430404007e-13,False
inhale,80,6.8791753665948763,0.20417379446695297,0,-2.8421709430404007e-13,False
inhale,80,6.878564386112914,0.20653801558105292,0,-3.1263880373444408e-13,False
inhale,80,6.8779475771374399,0.20892961308540398,0,-2.8421709430404007e-13,False
inhale,80,6.8773248978036117,0.21134890398366465,0,-2.5579538487363607e-13,False
inhale,80,6.8766963062681379,0.21379620895022325,0,-2.4158453015843406e-13,False
inhale,80,6.8760617607096171,0.21627185237270202,0,-2.5579538487363607e-13,False
inhale,80,6.8754212193288682,0.21877616239495529,0,-2.7000623958883807e-13,False
inhale,80,6.8747746403493055,0.22130947096056375,0,-2.1316282072803006e-13,False
inhale,80,6.874121982017229,0.223872113856834,0,-2.4158453015843406e-13,False
inhale,80,6.87346320260224,0.22646443075930595,0,-2.2737367544323206e-13,False
inhale,80,6.8727982603975502,0.22908676527677729,0,-2.2737367544323206e-13,False
inhale,80,6.8721271137203521,0.23173946499684786,0,-2.1316282072803006e-13,False
inhale,80,6.8714497209121843,0.2344228815319922,0,-2.1316282072803006e-13,False
inhale,80,6.8707660403392889,0.23713737056616552,0,-1.8474111129762605e-13,False
inhale,80,6.8700760291315532,0.23988329190194904,0,-2.2737367544323206e-13,False
inhale,80,6.8693796394016289,0.24266100950824154,0,-1.7053025658242404e-13,False
inhale,80,6.8686768220348622,0.24547089156850305,0,-1.8474111129762605e-13,False
inhale,80,6.867967527952068,0.24831331052955705,0,-1.7053025658242404e-13,False
inhale,80,6.8672517081101345,0.25118864315095801,0,-1.7053025658242404e-13,False
inhale,80,6.8665293135026282,0.25409727055493053,0,-1.4210854715202004e-13,False
inhale,80,6.8658002951604109,0.25703957827688639,0,-1.7053025658242404e-13,False
inhale,80,6.8650646041522698,0.26001595631652719,0,-1.5631940186722204e-13,False
inhale,80,6.8643221915855461,0.26302679918953814,0,-1.1368683772161603e-13,False
inhale,80,6.8635730086067719,0.26607250597988097,0,-1.1368683772161603e-13,False
inhale,80,6.862817006402314,0.26915348039269155,0,-9.9475983006414026e-14,False
inhale,80,6.8620541361990446,0.27227013080779128,0,-8.5265128291212022e-14,False
inhale,80,6.8612843492649622,0.27542287033381663,0,-1.1368683772161603e-13,False
inhale,80,6.8605075969099012,0.2786121168629771,0,-9.9475983006414026e-14,False
inhale,80,6.8597238304861703,0.28183829312644537,0,-5.6843418860808015e-14,False
