point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g06_09,grid,variable_transverse,1.4142135623731,4.8696752516586299,130,13.2188195888761,12.4912896719863,0.73688037609142598,8.4227703180521096e-10,1.7763568394002501e-15,19.305520999999999
g06_09,grid,variable_transverse,1.4142135623731,4.8696752516586299,140,12.8311750628006,12.0291195507124,0.82326176406953699,4.1854411141525499e-10,0,21.8862156
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,50,24.570710302111902,24.353434105307901,0.127299319982217,3.5888734214359702e-10,3.5527136788005001e-15,3.1647183000000001
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,60,24.021408141961398,24.0917166881074,0.19720574862154799,2.57787921575557e-10,0,6.5956362000000004
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,70,18.755584416223499,18.5577271204256,0.23735841168451099,2.35689186768627e-10,7.1054273576010003e-15,10.0103972
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,80,19.490481455385702,19.1931851283573,0.307234517736654,4.8979695577654805e-10,1.4210854715202001e-14,13.566770699999999
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,90,16.7486294223648,16.355582727200002,0.36439050416056101,2.4157290392373503e-10,0,17.731633599999999
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,110,15.6807902325129,15.3240752552947,0.48044387377307202,6.2553392648840596e-10,1.7763568394002501e-15,20.7400676
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,120,14.630173688205801,14.0597464057549,0.55824903833603001,3.4176577724190699e-10,3.5527136788005001e-15,23.1602523
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,130,13.502085911808299,12.9331468247261,0.57785213691033199,8.5936382705375401e-10,0,25.568479
g06_10,grid,variable_transverse,1.4142135623731,7.4989420933245601,140,13.1473231187991,12.524331078997101,0.64425847859315599,5.9482672591812601e-10,1.7763568394002501e-15,28.178993500000001
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,50,24.618844487338698,24.4323809020248,0.096501029331878999,4.29023662604953e-10,3.5527136788005001e-15,2.9967282000000002
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,60,24.096024487621101,24.213969991383799,0.149709006600874,2.2835871622058599e-10,0,6.2480349999999998
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,70,18.845391691097799,18.7049318806956,0.18019155653886501,3.1459701227508598e-10,3.5527136788005001e-15,9.3628727000000005
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,80,19.606758436413202,19.382917487322,0.233380957021426,4.8355553230356305e-10,3.5527136788005001e-15,12.530901699999999
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,90,16.8865648533491,16.580929083913201,0.27692482874354102,4.5283081800992298e-10,7.1054273576010003e-15,16.256792600000001
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,110,15.8626557764068,15.6214045694266,0.36516724236490899,7.9664870658862203e-10,8.8817841970012507e-15,20.2105271
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,120,14.841486258412599,14.4046712774557,0.424315323593695,6.0110569660831896e-10,1.7763568394002501e-15,23.7767363
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,130,13.7206562965982,13.290665127414099,0.43855945255957701,9.8371317891692901e-10,0,26.429355600000001
g06_11,grid,variable_transverse,1.4142135623731,11.547819846894599,140,13.390807164344,12.923981227530801,0.48812700388410801,7.27016721552155e-10,8.8817841970012507e-15,28.8232848
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,50,24.654808604044899,24.493828794997299,0.071028619531387296,4.0402409609014703e-10,0,2.4820731
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,60,24.151860873078899,24.309246946273401,0.110371597021621,1.42143927118323e-10,1.0658141036401501e-14,5.1821242999999999
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,70,18.912602110451299,18.819636831358199,0.132868837299355,1.39025751967502e-10,7.1054273576010003e-15,7.8939358000000004
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,80,19.693840960877701,19.530853339599702,0.17223000701510399,4.34841099362904e-10,0,10.436551100000001
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,90,16.989926586086501,16.756674462172398,0.20450042868076099,2.32651827801136e-10,7.1054273576010003e-15,14.344893600000001
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,110,15.9989947132804,15.853194835853101,0.26985486170429102,5.6174786585935096e-10,1.0658141036401501e-14,53.240101000000003
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,120,14.9999328747493,14.673511484121599,0.31367806349601202,3.01069069146988e-10,8.8817841970012507e-15,106.9450947
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,130,13.8843263451226,13.568805672692999,0.32382495232311298,5.0745944610525002e-10,0,145.22288320000001
g06_12,grid,variable_transverse,1.4142135623731,17.7827941003892,140,13.5728499697233,13.234251451348699,0.35991755774439799,3.6288676706078198e-10,1.7763568394002501e-15,186.02250179999999
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,50,24.680962412902101,24.540017907756202,0.0510021397537486,3.2022019581558302e-10,7.1054273576010003e-15,2.5439563999999999
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,60,24.192533370241499,24.380981284198999,0.079383780602900605,2.4069629451797e-10,7.1054273576010003e-15,5.0602122999999999
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,70,18.961571117704899,18.906008354703701,0.095591129645651807,3.7179696117250799e-10,0,7.6085538000000001
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,80,19.757343154141999,19.642349889895598,0.124019031602927,5.9284923775386704e-10,0,10.2076946
