point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,50,86.098034259613,85.4628258457265,0.173516980484731,2.42865916365565e-10,2.8421709430404e-14,1.808673
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,60,85.9336850145161,86.4004467962991,0.27042361822953,1.30399298545673e-10,0,3.7541375
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,70,66.6167610185859,66.3001818391098,0.325751803139371,2.89888523369669e-10,4.2632564145606e-14,5.824087
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,80,69.2917857738457,68.7954422405239,0.420031276078868,5.30008395376252e-10,2.8421709430404e-14,7.8819674
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,90,59.7527058740188,59.156845427791,0.500462582785487,2.22532817727947e-10,7.105427357601e-15,9.9473178
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,110,57.0773096641227,56.9055941598571,0.662926570993438,4.94960562351367e-10,2.1316282072803e-14,12.1156536
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,120,53.0024138409491,52.1954707924293,0.768236306260904,3.1324421307201e-10,1.4210854715202e-14,14.2672282
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,130,49.1913436615134,48.4214338290735,0.791950995627744,4.73450070946319e-10,0,16.2519649
fit_exhale_k3,directcheck_fit,variable_transverse,4.96084167198568,100,140,48.2179125789304,47.4205416294402,0.881221453091329,3.34780992860427e-10,1.4210854715202e-14,18.4107285
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,50,90.8920740818325,90.2056013364161,0.191395269873419,9.56484486852287e-11,0,2.1254199
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,60,90.7818491337354,91.2522199892018,0.298228692654639,1.55377414444334e-10,2.8421709430404e-14,4.1730492
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,70,70.3359293791658,69.9815857504782,0.35922452346461,1.97303002463138e-10,0,6.1180938
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,80,73.1506134971343,72.6036448874787,0.46304062630852,1.71943597481956e-10,2.8421709430404e-14,8.2102218
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,90,63.0705760775213,62.419634901549,0.551703328083694,1.84025024591959e-10,2.8421709430404e-14,10.0904252
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,110,60.2693513548336,60.0603364944249,0.73082861164205,4.94489217385686e-10,3.5527136788005e-14,11.8899725
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,120,55.9289809243743,55.0417098855,0.846716207966599,3.08800634190374e-10,7.105427357601e-15,13.8258555
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,130,51.9061348204855,51.0555333339397,0.872924131044372,5.21719419036892e-10,0,15.7555623
fit_exhale_k5,directcheck_fit,variable_transverse,5.23920186956178,100,140,50.8763914606025,49.9927902060786,0.971551968376379,2.95689059004641e-10,2.8421709430404e-14,17.6762181
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,50,94.3724116151776,93.5405419282283,0.310929520409777,1.40536447195232e-10,2.8421709430404e-14,1.9013641
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,60,94.2267704025829,94.5349440592868,0.483433165461877,1.12744625969651e-10,2.8421709430404e-14,3.8977255
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,70,72.8814944757081,72.3005407755077,0.582062289415166,6.04338493949713e-11,2.8421709430404e-14,5.9321203
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,80,75.72535606551,74.8871896983687,0.749240856793041,1.21601133252896e-10,1.4210854715202e-14,7.7426546
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,90,65.1715397478179,64.1778379361977,0.891889100297242,1.48014380438748e-10,1.4210854715202e-14,9.5300935
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,110,62.1448891188169,61.5085012077084,1.18012893818157,3.96197417777781e-10,2.1316282072803e-14,11.3090468
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,120,57.5177958388617,56.1102223593961,1.3662104618816,1.93289088754989e-10,7.105427357601e-15,13.1918057
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,130,53.3152439141966,51.9282362243187,1.41041818504759,2.03357229112499e-10,7.105427357601e-15,14.9695522
fit_exhale_k7,directcheck_fit,variable_transverse,5.44955841979708,57.6395099038492,140,52.1697915168486,50.6879455354592,1.5724959581966,1.30298904604525e-10,1.4210854715202e-14,16.7922524
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,50,95.6441942974446,94.8041142658656,0.310159314721164,2.16072958763997e-10,7.105427357601e-14,1.835922
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,60,95.5182364433186,95.835731038696,0.482274430112365,2.81346688842825e-10,2.8421709430404e-14,3.6653428
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,70,73.8767502223734,73.2960346194295,0.580671208044242,1.49439660409209e-10,0,5.4778265
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,80,76.7614437393264,75.9230392857865,0.747445379485937,2.09065567720385e-10,2.8421709430404e-14,7.2766833
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,90,66.068393939373,65.075790535036,0.889800307305945,3.83299001347566e-10,0,9.2284662
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,110,63.0161314334566,62.3906161937749,1.17745957067655,3.69062204687223e-10,4.2632564145606e-14,11.0157289
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,120,58.3228730229079,56.9179075232981,1.36308495990349,4.49344886704026e-10,2.1316282072803e-14,12.9478744
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,130,54.0655392430585,52.6818463433739,1.40709805710494,2.96965120975142e-10,2.1316282072803e-14,14.8049487
fit_exhale_k9,directcheck_fit,variable_transverse,5.52300701459195,59.7242372258276,140,52.9091698698514,51.432171361191,1.56872423132167,5.41353574688248e-10,7.105427357601e-15,16.6004564
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,50,90.5684133273675,89.8854412006574,0.190165436440101,7.90906640288099e-11,0,1.7878607
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,60,90.4544397867969,90.9246154453888,0.296316239358662,1.73950528434938e-10,1.4210854715202e-14,3.6009256
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,70,70.0848332917881,69.7330860299112,0.356922337072653,1.700403549448e-10,4.2632564145606e-14,5.5080601
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,80,72.890107984816,72.346609904751,0.460082934849489,1.32295345128661e-10,1.4210854715202e-14,7.3065587
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,90,62.8466098735602,62.1994482704337,0.548179620986389,2.18151743558767e-10,2.1316282072803e-14,9.2861816
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,110,60.0538523504639,59.8474347547368,0.726158976642219,1.48915345646088e-10,2.8421709430404e-14,11.3124989
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,120,55.7314833209026,54.8497330067039,0.841319835064519,3.3892936967857e-10,2.8421709430404e-14,13.2751239
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,130,51.7229394195778,50.8778894107781,0.867356039148749,2.30004205276308e-10,7.105427357601e-15,15.1259233
fit_inhale_k3,directcheck_fit,variable_transverse,5.22040380100292,100,140,50.6970084491374,49.8193449397684,0.965339621319138,4.46578769053645e-10,7.105427357601e-15,16.9632959
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,50,95.5622668438593,94.8246554660912,0.209503150494981,1.42111971235016e-10,1.4210854715202e-14,1.9288231
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,60,95.5075986998958,95.9800269458414,0.326383518320969,1.58583259926273e-10,2.8421709430404e-14,3.8521636
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,70,73.9591085360754,73.5665616594838,0.393115453496862,1.42073496915797e-10,0,5.7450713
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,80,76.9092588315744,76.3113810292059,0.506574927894762,1.65002781163764e-10,0,7.5104421
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,90,66.3017047837065,65.5952573966453,0.603568103551943,2.38919717094499e-10,1.4210854715202e-14,9.46453
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,110,63.3787280786213,63.1309785722297,0.799562979977779,3.79986964849342e-10,0,11.3217186
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,120,58.7773782886059,57.8088990871592,0.926136404683714,3.4306317995847e-10,2.1316282072803e-14,13.3575942
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,130,54.5480865252682,53.6157358576206,0.954876192549703,3.67561864060896e-10,1.4210854715202e-14,15.1887322
fit_inhale_k5,directcheck_fit,variable_transverse,5.51052512817494,99.9999999999999,140,53.4631614173779,52.4920413562719,1.06299922891596,2.89255827022919e-10,7.105427357601e-15,17.1199473
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,50,98.7304692738706,97.9575081798177,0.222168190093528,1.42721417999953e-10,0,1.8147654
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,60,98.7150050517004,99.1880396810324,0.34607149413038,1.53538987720108e-10,4.2632564145606e-14,3.7834317
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,70,76.4170659411647,75.9978275084807,0.416812972743956,2.18006462777825e-10,0,5.6619111
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,80,79.4587968954002,78.8255117244208,0.537008621190214,2.81208941712458e-10,1.27897692436818e-13,7.4722078
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,90,68.4930851058196,67.7479611992176,0.639824667522753,3.38207517086811e-10,4.2632564145606e-14,9.3939184
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,110,65.4879425253699,65.2125911341879,0.8476156242197,3.9915959328698e-10,0,11.2898006
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,120,60.7082626167902,59.6830656331726,0.98164756909632,3.68772058215945e-10,7.105427357601e-15,13.2006991
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,130,56.3388390956747,55.3493024497195,1.01216199365404,5.98249345424313e-10,2.1316282072803e-14,15.0844574
fit_inhale_k7,directcheck_fit,variable_transverse,5.69467207039883,100,140,55.2162954975061,54.1838693739737,1.12693612434293,4.40717069886325e-10,2.8421709430404e-14,17.0865416
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,50,100.235195492708,99.4452621004856,0.228289703098838,1.61931980583491e-10,4.2632564145606e-14,1.9179821
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,60,100.238765380589,100.711870411927,0.355586309285631,1.5221699433636e-10,0,3.9771791
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,70,77.5844714606053,77.1523404810125,0.428265082625712,1.7987373791382e-10,2.8421709430404e-14,5.8827673
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,80,80.6696104190035,80.0192665165973,0.551714206245851,3.86384620187053e-10,0,7.6342606
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,90,69.5337094602998,68.7699304398398,0.657343666041231,3.3881502845083e-10,2.8421709430404e-14,9.4971586
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,110,66.4896573000081,66.2008260904514,0.870835386451872,6.86980678470448e-10,2.8421709430404e-14,11.3154087
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,120,61.6249247408616,60.5723358811818,1.00846804820824,2.82773313652082e-10,1.4210854715202e-14,13.1781819
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,130,57.1889226121753,56.1717437907911,1.03984131223413,5.4614984186483e-10,3.5527136788005e-14,14.8950168
fit_inhale_k9,directcheck_fit,variable_transverse,5.78215551419043,99.9999999999994,140,56.0484599094072,54.9863772927619,1.15783299635341,4.05270035101816e-10,7.105427357601e-15,16.6631842
curve_inhale_L50_r201,directcheck_curve,variable_transverse,5.10775202793629,1,50,85.6889701457365,84.5233484525452,0.680623008376966,8.87127910537492e-11,2.8421709430404e-14,1.8178633
curve_inhale_L50_r203,directcheck_curve,variable_transverse,4.96236531513645,24.0740738065844,50,85.6890125955076,84.7547620617022,0.471535479797119,1.6211160919835e-10,4.2632564145606e-14,1.9669308
curve_inhale_L60_r200,directcheck_curve,variable_transverse,6.24196112366436,0.1,60,101.102012125997,101.746081758048,0.216962982646321,2.27593238204018e-11,0,1.8480577
curve_inhale_L60_r202,directcheck_curve,variable_transverse,5.94712544422509,9.74127148952717,60,101.10208051576,100.508087119612,1.43633995889058,1.01531248143626e-10,1.4210854715202e-14,1.8961023
curve_inhale_L60_r204,directcheck_curve,variable_transverse,5.83171627042066,100,60,101.101999875392,101.575083554402,0.361022358952525,3.72680671015902e-10,2.8421709430404e-14,2.1810643
curve_inhale_L70_r201,directcheck_curve,variable_transverse,7.22856760030729,1,70,88.6779137336216,87.105263340862,1.53114148446372,6.27991863232487e-11,1.4210854715202e-14,2.2079723
curve_inhale_L70_r203,directcheck_curve,variable_transverse,6.71518017375842,24.0740738065844,70,88.678020077981,87.2476266622012,1.40853890167336,1.84226037357618e-10,1.4210854715202e-14,2.2212276
curve_inhale_L80_r200,directcheck_curve,variable_transverse,6.90742925952428,0.1,80,83.9430076668138,83.4961442331658,0.344733826276322,3.16774195000065e-11,4.2632564145606e-14,2.2724358
curve_inhale_L80_r202,directcheck_curve,variable_transverse,6.26220644433723,9.74127148952717,80,83.9431441593385,81.458967598638,2.3798356860655,2.77557403964968e-10,2.8421709430404e-14,2.0404286
curve_inhale_L80_r204,directcheck_curve,variable_transverse,6.01875656770804,100,80,83.9429902833699,83.2457572917665,0.592272261648631,3.82075193040911e-10,1.4210854715202e-14,2.1367987
curve_inhale_L90_r201,directcheck_curve,variable_transverse,7.2729147059971,1,90,74.5728678433467,72.0721740267171,2.38319322043579,1.41212210357875e-10,2.8421709430404e-14,2.1897899
curve_inhale_L90_r203,directcheck_curve,variable_transverse,6.36486738976485,24.0740738065844,90,74.5730343561792,72.4769529355392,1.98343200421117,2.46226265994486e-10,0,2.242928
curve_inhale_L110_r200,directcheck_curve,variable_transverse,7.59825929481613,0.1,110,65.5809979448483,65.7309268072706,0.5765747365667,4.4555365954516e-11,4.2632564145606e-14,2.1549059
curve_inhale_L110_r202,directcheck_curve,variable_transverse,6.1544877073079,9.74127148952717,110,65.5812106813673,62.5065510203964,3.68470531734107,6.54752936439151e-10,0,2.1837024
curve_inhale_L110_r204,directcheck_curve,variable_transverse,5.70279783718104,100,110,65.5809939510343,65.3044004315918,0.849761800702065,2.36626195757408e-10,1.4210854715202e-14,2.2689162
