request_id_1024,kind_1024,quadrature_points_1024,frequency_hz,state,model,rho1_1024,rho2_1024,rho_bone_1024,rho_heart_1024,rho_fat_1024,L_mm,Z_1024,relative_residual_1024,reciprocity_abs_1024,request_id_256,kind_256,quadrature_points_256,rho1_256,rho2_256,rho_bone_256,rho_heart_256,rho_fat_256,Z_256,relative_residual_256,reciprocity_abs_256,difference_ohm,difference_pct,within_numeric_tolerance
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,130,35.8732076732257,5.912880057248701e-10,1.4210854715202e-14,q256_50000_inhale_ts_with_fat,literature,256,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,35.8579905820442,1.9509085889275002e-10,0.0,0.015217091181497722,0.042419098175196464,True
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,140,33.2727344354678,6.52246111068736e-10,2.8421709430404e-14,q256_50000_inhale_ts_with_fat,literature,256,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,33.268297818305,8.24207790930467e-10,7.105427357601e-15,0.004436617162795642,0.013334092427541312,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,50,49.0808894752766,1.60264019494242e-10,0.0,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,49.0807716878918,1.95256609133419e-10,1.4210854715202e-14,0.00011778738480217044,0.00023998624731832375,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,60,48.3660457139558,2.2631613373617201e-10,1.4210854715202e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,48.3658328972376,2.67002728401295e-10,2.1316282072803e-14,0.00021281671819650683,0.00044001264741620077,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,70,37.3912358359386,1.89382278086742e-10,1.4210854715202e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,37.3909556794356,2.75854920638543e-10,0.0,0.0002801565030026154,0.0007492571367040585,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,80,38.7111267522161,3.31006133959998e-10,7.105427357601e-15,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,38.7107370789631,2.71764626702316e-10,7.105427357601e-15,0.0003896732530037639,0.0010066182147009093,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,90,33.038083558789,2.18799231900848e-10,1.4210854715202e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,33.0375973582512,4.1680767811998203e-10,0.0,0.00048620053780012995,0.0014716366248513464,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,110,30.8494312924807,4.4936235852856005e-10,1.0658141036401501e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,30.8487711616724,4.849963908124791e-10,2.1316282072803e-14,0.0006601308082991864,0.002139847577871194,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,120,28.3668542907274,2.8999755787516e-10,1.4210854715202e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,28.3660906251709,4.0530859895081103e-10,1.0658141036401501e-14,0.0007636655564979833,0.002692105189638921,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,130,26.0610626344328,4.39712325452666e-10,7.105427357601e-15,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,26.0602818078257,3.71218438679619e-10,0.0,0.000780826607101659,0.0029961426287737135,True
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,140,25.2193969885428,2.57646272463164e-10,1.77635683940025e-14,q256_50000_exhale_ts_without_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,25.218635855916,4.35576364995925e-10,2.1316282072803e-14,0.000761132626802663,0.003018044512120755,True
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,50,82.0232162498488,1.24102352995792e-10,1.4210854715202e-14,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,82.247489547669,4.0864527211049095e-11,5.6843418860808e-14,-0.22427329782020422,-0.2734266078241203,False
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,60,76.1463321822098,1.37637589163057e-10,0.0,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,76.3746376731867,2.61710565579762e-10,4.2632564145606e-14,-0.22830549097689357,-0.29982467235661936,False
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,70,52.3305894899176,1.66609539633202e-10,0.0,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,52.4052128388434,2.9353459422755503e-10,0.0,-0.07462334892579747,-0.14259986301162336,False
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,80,54.6176279051548,1.9456757072655002e-10,2.8421709430404e-14,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,54.628455839351,1.0488395992228001e-10,0.0,-0.010827934196200317,-0.019824980709530923,True
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,90,42.3771577518478,1.69403111491356e-10,7.105427357601e-15,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,42.4163813083356,4.71093246358117e-10,2.1316282072803e-14,-0.039223556487804956,-0.0925582520599666,True
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,110,41.1745844737692,2.74244032942971e-10,0.0,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,41.1499538148997,1.5406032364177e-10,7.105427357601e-15,0.02463065886949778,0.05982005449305519,True
