request_id,kind,quadrature_points,frequency_hz,state,model,rho1,rho2,rho_bone,rho_heart,rho_fat,L_mm,Z,relative_residual,reciprocity_abs,Z_previous_four_tissue,Z_experiment,residual_ohm,residual_pct
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,70,37.3912358359386,1.89382278086742e-10,1.4210854715202e-14,37.1698625588266,85.633,-48.241764164061394,-56.335483007790685
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,80,38.7111267522161,3.31006133959998e-10,7.105427357601e-15,38.4286261504777,79.63,-40.91887324778389,-51.38625297976127
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,90,33.038083558789,2.18799231900848e-10,1.4210854715202e-14,32.7173528152934,70.327,-37.288916441211,-53.02219125117096
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,110,30.8494312924807,4.4936235852856005e-10,1.0658141036401501e-14,30.4478216666687,61.474,-30.6245687075193,-49.817107569898326
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,120,28.3668542907274,2.8999755787516e-10,1.4210854715202e-14,27.9040687679863,57.685,-29.318145709272603,-50.824557006626684
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,130,26.0610626344328,4.39712325452666e-10,7.105427357601e-15,25.5829110771606,55.784,-29.722937365567198,-53.282190889085044
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,140,25.2193969885428,2.57646272463164e-10,1.77635683940025e-14,24.6749210583929,46.828,-21.608603011457202,-46.14462076419493
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,50,82.0232162498488,1.24102352995792e-10,1.4210854715202e-14,48.9529676082627,83.134,-1.1107837501511995,-1.3361365387822064
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,60,76.1463321822098,1.37637589163057e-10,0.0,48.1749191740566,97.44,-21.293667817790194,-21.853107366369244
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,70,52.3305894899176,1.66609539633202e-10,0.0,37.1698625588266,85.633,-33.302410510082396,-38.889692653629325
